Timestamp,Have you ever worked remotely (Please exit if No),Age,Gender,Job_Role,Industry,Years_Experience,Work_Location,Hours_Per_Week,Virtual_Meetings_per_week,Work_Life_Balance,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resource,Productivity_Change_Rating,Social_Isolation_Rating,Satisfaction_Level,Company_Support_Rating,Sleep_Quality_Rating,Region
10/01/2025 20:04,Yes,60+,Prefer not to say,Marketer,Oil & Gas,7-10 years,Remote,40-49,20-29,Three,Medium,Burnout,Yes,Increase,Three,Neutral,One,Poor,Africa
23/01/2025 03:18,Yes,30 - 39,Prefer not to say,Marketer,Supply Chain ,Less than 1 year,On-site,30-39,0-9,One,High,Anxiety,Yes,No Change,Three,Very Satisfied,Two,Poor,Oceania
15/01/2025 07:02,Yes,20 - 29,Female,Administrator,Government ,1-3 years,On-site,40-49,20-29,Three,High,Burnout,Yes,No Change,Five,Very Satisfied,Five,Average,North America
30/01/2025 11:57,Yes,20 - 29,Non-Binary,Administrator,Hotel Operations ,7-10 years,Hybrid,50+,20-29,Three,High,Depression,No,No Change,Four,Satisfied,Four,Poor,Europe
11/02/2025 19:07,Yes,40 - 49,Female,Executive Assistant ,Service ,1-3 years,On-site,40-49,30+,Three,Low,Bipolar Disorder,Yes,No Change,One,Neutral,Three,Average,Asia
05/02/2025 02:21,Yes,50 - 59,Non-Binary,Customer Service ,Supply Chain ,7-10 years,Hybrid,30-39,30+,Four,High,None,No,Decrease,Four,Very Satisfied,Five,Poor,Asia
10/01/2025 14:26,Yes,30 - 39,Female,Compliance Analyst,Security ,Less than 1 year,Remote,40-49,20-29,Three,High,Anxiety,Yes,Decrease,Two,Very Satisfied,Two,Average,Oceania
23/01/2025 04:36,Yes,40 - 49,Prefer not to say,Product Owner ,Oil & Gas,More than 10 years,Remote,20-29,20-29,Five,Low,Depression,No,No Change,Two,Neutral,Five,Average,Europe
28/01/2025 01:48,Yes,60+,Male,Process Engineer,Oil & Gas,4-6 years,Hybrid,40-49,30+,Five,Low,Burnout,No,Increase,Four,Neutral,Three,Good,Africa
31/01/2025 19:18,Yes,20 - 29,Male,IT Support ,Gaming,More than 10 years,On-site,50+,30+,Five,Medium,Bipolar Disorder,Yes,No Change,One,Very Satisfied,One,Good,Europe
11/02/2025 08:27,Yes,20 - 29,Female,Compliance Analyst,Health,7-10 years,Hybrid,20-29,20-29,Five,Low,Depression,Yes,Decrease,Three,Neutral,One,Average,Europe
13/01/2025 18:03,Yes,40 - 49,Female,Virtual Assistant ,Legal ,Less than 1 year,On-site,20-29,30+,Three,High,None,No,Increase,Two,Neutral,Three,Excellent,Asia
29/01/2025 14:25,Yes,30 - 39,Female,Virtual Assistant ,Security ,Less than 1 year,Remote,40-49,0-9,Three,Low,Depression,No,Increase,Three,Very Satisfied,One,Average,North America
10/02/2025 18:55,Yes,50 - 59,Prefer not to say,Marketer,Software ,More than 10 years,Remote,50+,Oct-19,Two,Low,Bipolar Disorder,No,Increase,Four,Neutral,Two,Excellent,Africa
07/01/2025 22:18,Yes,50 - 59,Female,Midwife,Media,Less than 1 year,Hybrid,50+,Oct-19,Five,Low,Anxiety,Yes,Decrease,Two,Very Satisfied,Four,Excellent,Africa
05/02/2025 08:18,Yes,30 - 39,Non-Binary,Lifeskill Coach,Gaming,7-10 years,Hybrid,40-49,30+,Five,Low,Anxiety,Yes,Decrease,Four,Satisfied,Three,Excellent,Africa
25/01/2025 19:13,Yes,30 - 39,Male,Executive Assistant ,Retail,Less than 1 year,Hybrid,30-39,0-9,Three,Low,None,No,No Change,Two,Very Satisfied,Two,Good,Africa
26/01/2025 12:54,Yes,60+,Prefer not to say,Financial Analyst,Finance,Less than 1 year,On-site,30-39,Oct-19,Three,Low,None,Yes,No Change,One,Satisfied,Five,Poor,Europe
15/02/2025 02:44,Yes,50 - 59,Female,Executive Assistant ,Gambling Data,1-3 years,Remote,20-29,Oct-19,Four,Medium,None,No,Increase,Three,Dissatisfied,One,Poor,Oceania
07/01/2025 17:50,Yes,20 - 29,Male,Accountant ,NGO,1-3 years,Hybrid,50+,30+,Two,High,Burnout,No,Increase,Three,Dissatisfied,One,Excellent,Oceania
15/02/2025 02:08,Yes,60+,Male,Technical Writing ,Legal ,4-6 years,On-site,20-29,0-9,Five,High,Burnout,Yes,Decrease,One,Satisfied,Two,Poor,North America
18/01/2025 15:37,Yes,40 - 49,Female,Administrator,Oil & Gas,Less than 1 year,Remote,30-39,Oct-19,Two,Low,Depression,Yes,No Change,Five,Satisfied,Four,Good,Europe
04/01/2025 19:37,Yes,30 - 39,Non-Binary,Marketer,Manufacturing,4-6 years,Hybrid,50+,30+,Five,Medium,Anxiety,No,Increase,Four,Dissatisfied,Three,Good,Oceania
20/01/2025 10:59,Yes,50 - 59,Male,Product Manager,Writing ,Less than 1 year,On-site,40-49,Oct-19,Two,Low,Anxiety,No,Decrease,Five,Satisfied,One,Poor,Oceania
17/01/2025 14:14,Yes,60+,Prefer not to say,Process Engineer,Hotel Operations ,4-6 years,Remote,20-29,20-29,Two,Low,None,Yes,Decrease,Five,Neutral,One,Poor,Oceania
11/02/2025 22:28,Yes,30 - 39,Non-Binary,Business Analyst,Writing ,4-6 years,Hybrid,40-49,20-29,Five,Low,Bipolar Disorder,No,No Change,One,Neutral,Two,Good,Europe
25/01/2025 05:19,Yes,60+,Prefer not to say,Virtual Assistant ,Legal ,More than 10 years,On-site,20-29,20-29,One,Medium,None,Yes,Increase,Two,Neutral,Four,Average,Europe
02/02/2025 13:34,Yes,40 - 49,Male,Compliance Analyst,Service ,Less than 1 year,Hybrid,40-49,30+,One,Low,Burnout,No,Decrease,Five,Neutral,Three,Good,Asia
21/01/2025 15:09,Yes,50 - 59,Female,Business Analyst,Supply Chain ,4-6 years,On-site,50+,20-29,One,High,Burnout,No,Decrease,Five,Dissatisfied,One,Average,North America
06/01/2025 21:44,Yes,60+,Non-Binary,Healthcare Aide,Hotel Operations ,7-10 years,On-site,40-49,20-29,Four,Low,None,Yes,Increase,Three,Neutral,Five,Good,South America
23/01/2025 05:29,Yes,50 - 59,Prefer not to say,Law Practice ,Oil & Gas,1-3 years,Remote,50+,30+,Five,Medium,Anxiety,Yes,Decrease,Two,Very Satisfied,One,Average,North America
04/01/2025 21:56,Yes,20 - 29,Female,Financial Analyst,Publishing ,7-10 years,Remote,20-29,Oct-19,Two,Low,Burnout,Yes,Decrease,Two,Dissatisfied,Two,Good,Africa
07/01/2025 12:28,Yes,50 - 59,Prefer not to say,Business Analyst,Human Services,1-3 years,Hybrid,30-39,0-9,One,Medium,Depression,No,Decrease,Four,Satisfied,Four,Excellent,Oceania
10/01/2025 01:44,Yes,60+,Non-Binary,Writer,Legal ,7-10 years,On-site,20-29,30+,One,High,Bipolar Disorder,No,Decrease,Two,Very Satisfied,Two,Poor,South America
03/01/2025 01:03,Yes,60+,Male,Financial Analyst,Oil & Gas,Less than 1 year,Hybrid,20-29,30+,Two,Medium,Anxiety,Yes,Decrease,One,Dissatisfied,Four,Good,North America
09/01/2025 01:01,Yes,60+,Prefer not to say,Social Media Strategists ,Publishing ,More than 10 years,On-site,20-29,Oct-19,Four,Medium,Bipolar Disorder,No,No Change,One,Dissatisfied,Two,Good,North America
23/01/2025 22:07,Yes,30 - 39,Male,Compliance Analyst,Legal ,More than 10 years,Hybrid,40-49,20-29,One,High,Burnout,Yes,No Change,One,Dissatisfied,Two,Good,Oceania
07/02/2025 17:09,Yes,50 - 59,Prefer not to say,Customer Service ,Supply Chain ,4-6 years,Remote,30-39,Oct-19,One,Medium,Bipolar Disorder,Yes,No Change,Two,Satisfied,Two,Poor,Oceania
05/02/2025 03:09,Yes,50 - 59,Male,Writer,Gaming,7-10 years,Hybrid,50+,20-29,Three,Medium,Bipolar Disorder,No,Increase,Three,Neutral,Three,Good,Oceania
21/01/2025 16:31,Yes,50 - 59,Female,Administrator,Legal ,7-10 years,Hybrid,30-39,0-9,Four,High,None,Yes,Decrease,Four,Dissatisfied,Four,Average,South America
11/02/2025 12:37,Yes,60+,Female,Aluminum ,Oil & Gas,4-6 years,On-site,20-29,30+,Three,Medium,None,No,Increase,Four,Very Satisfied,Five,Poor,Europe
16/01/2025 04:57,Yes,20 - 29,Male,HSE Officer ,Gaming,4-6 years,Hybrid,20-29,30+,Five,Low,Burnout,No,No Change,One,Neutral,Two,Excellent,North America
09/01/2025 19:15,Yes,20 - 29,Non-Binary,Teacher,Legal ,Less than 1 year,On-site,30-39,30+,Four,Medium,Depression,Yes,Decrease,Five,Satisfied,Two,Good,North America
11/02/2025 02:45,Yes,40 - 49,Prefer not to say,Journalist ,Engineering,4-6 years,Hybrid,50+,20-29,Three,Low,Bipolar Disorder,Yes,Decrease,Four,Satisfied,One,Average,North America
20/01/2025 01:43,Yes,20 - 29,Male,Administrator,Construction,4-6 years,Remote,20-29,20-29,Two,High,Anxiety,Yes,Increase,Four,Very Satisfied,Two,Average,South America
08/01/2025 05:08,Yes,20 - 29,Male,Law Practice ,Publishing ,4-6 years,Remote,40-49,30+,Two,High,Anxiety,Yes,Increase,One,Very Satisfied,One,Excellent,Asia
02/02/2025 01:54,Yes,40 - 49,Non-Binary,Manager,Self employed ,Less than 1 year,Hybrid,30-39,Oct-19,Three,Medium,Depression,Yes,Increase,Two,Very Satisfied,Five,Excellent,Europe
02/01/2025 00:55,Yes,50 - 59,Male,Hospitality ,Manufacturing,Less than 1 year,Hybrid,40-49,Oct-19,Three,Medium,None,No,Increase,Five,Neutral,Two,Poor,North America
01/01/2025 14:52,Yes,30 - 39,Non-Binary,IT Support ,Oil & Gas,4-6 years,Hybrid,20-29,Oct-19,Three,Medium,Depression,No,Increase,Two,Neutral,Three,Average,Asia
01/02/2025 01:35,Yes,60+,Prefer not to say,Sales,Health,More than 10 years,On-site,40-49,Oct-19,Three,High,Bipolar Disorder,No,Increase,Three,Neutral,Five,Poor,Europe
01/01/2025 20:39,Yes,20 - 29,Female,Marketer,Oil & Gas,More than 10 years,Hybrid,20-29,20-29,One,Low,Anxiety,No,No Change,One,Satisfied,Three,Excellent,South America
08/02/2025 12:38,Yes,20 - 29,Prefer not to say,Business Analyst,Publishing ,7-10 years,On-site,30-39,20-29,Two,Low,Bipolar Disorder,No,No Change,One,Very Satisfied,Five,Good,Europe
24/01/2025 05:54,Yes,30 - 39,Male,Financial Analyst,Education,7-10 years,Remote,50+,0-9,Three,Medium,None,No,Decrease,Three,Very Satisfied,Three,Poor,Europe
28/01/2025 23:38,Yes,40 - 49,Prefer not to say,Consultant,Government ,More than 10 years,Remote,50+,Oct-19,Three,Medium,Burnout,Yes,Decrease,One,Dissatisfied,Four,Poor,South America
08/01/2025 02:08,Yes,20 - 29,Prefer not to say,Financial Analyst,IT,1-3 years,Hybrid,20-29,Oct-19,Five,Low,None,Yes,No Change,Two,Dissatisfied,Two,Poor,South America
01/02/2025 22:04,Yes,60+,Female,Psychiatrist ,Oil & Gas,7-10 years,On-site,30-39,30+,Three,Medium,Anxiety,No,No Change,Four,Dissatisfied,Two,Average,Africa
06/02/2025 16:40,Yes,60+,Prefer not to say,PCC,Self employed ,More than 10 years,Hybrid,40-49,0-9,Two,Medium,Burnout,Yes,Increase,One,Dissatisfied,Three,Good,Asia
02/01/2025 05:08,Yes,60+,Non-Binary,Journalist ,NGO,4-6 years,Hybrid,50+,Oct-19,Three,Low,Burnout,No,Increase,One,Satisfied,Two,Average,North America
11/02/2025 12:04,Yes,20 - 29,Male,Virtual Assistant ,Gambling Data,1-3 years,Remote,40-49,20-29,Two,Low,Depression,Yes,Decrease,One,Very Satisfied,Three,Poor,North America
17/01/2025 02:59,Yes,40 - 49,Female,Data Scientist,Oil & Gas,7-10 years,Remote,50+,0-9,One,Medium,Anxiety,No,No Change,Four,Dissatisfied,Two,Poor,Africa
21/01/2025 12:35,Yes,30 - 39,Female,Healthcare Aide,Hotel Operations ,1-3 years,Remote,30-39,Oct-19,Four,Medium,Burnout,Yes,Increase,Three,Dissatisfied,Four,Excellent,Oceania
12/01/2025 18:31,Yes,40 - 49,Male,IT Support ,Technology ,More than 10 years,On-site,50+,20-29,One,Low,Burnout,Yes,Increase,Two,Neutral,Three,Excellent,North America
21/01/2025 22:24,Yes,50 - 59,Prefer not to say,Consultant,Oil & Gas,1-3 years,On-site,30-39,20-29,Four,High,Depression,Yes,Increase,Four,Dissatisfied,Five,Poor,Oceania
08/01/2025 16:03,Yes,40 - 49,Male,Designer,Hotel Operations ,More than 10 years,Hybrid,20-29,20-29,Four,Medium,Burnout,Yes,Decrease,Three,Satisfied,Five,Poor,South America
17/01/2025 15:20,Yes,60+,Non-Binary,Project Manager,Retail,Less than 1 year,Remote,50+,Oct-19,One,Low,None,No,Increase,Two,Neutral,Two,Good,Europe
03/02/2025 07:37,Yes,30 - 39,Female,Process Engineer,Supply Chain ,1-3 years,On-site,50+,30+,Four,Medium,Anxiety,No,Decrease,Two,Neutral,Five,Poor,Asia
05/01/2025 10:52,Yes,60+,Prefer not to say,Process Engineer,Writing ,More than 10 years,Remote,50+,0-9,Four,Medium,Burnout,Yes,Increase,Three,Neutral,One,Excellent,Asia
06/02/2025 15:16,Yes,20 - 29,Male,Product Owner ,Oil & Gas,Less than 1 year,Hybrid,40-49,30+,One,High,Anxiety,Yes,Increase,Four,Neutral,One,Good,Asia
15/02/2025 13:30,Yes,60+,Non-Binary,Customer Service ,Oil & Gas,1-3 years,Hybrid,50+,0-9,Five,High,Depression,Yes,No Change,Two,Neutral,Five,Good,Asia
05/02/2025 13:05,Yes,40 - 49,Prefer not to say,Banking ,Gaming,More than 10 years,On-site,40-49,0-9,Five,High,Anxiety,Yes,No Change,Two,Neutral,Two,Excellent,Oceania
17/01/2025 07:38,Yes,50 - 59,Male,Law Practice ,Retail,7-10 years,Remote,30-39,Oct-19,Two,High,None,No,Decrease,Three,Dissatisfied,Two,Good,North America
28/01/2025 08:30,Yes,60+,Non-Binary,Secretary ,Oil & Gas,4-6 years,Remote,20-29,20-29,Three,Medium,Burnout,Yes,No Change,Five,Neutral,One,Good,Africa
28/01/2025 22:48,Yes,20 - 29,Prefer not to say,IT Support,Legal ,4-6 years,Hybrid,50+,Oct-19,Five,Medium,None,No,Decrease,Two,Dissatisfied,One,Poor,Europe
14/02/2025 12:03,Yes,50 - 59,Female,Sales,Health,4-6 years,Hybrid,50+,30+,Five,Low,Anxiety,Yes,No Change,Five,Dissatisfied,Three,Average,Europe
09/01/2025 09:02,Yes,50 - 59,Female,Customer Service ,NGO,4-6 years,On-site,50+,30+,Four,High,Anxiety,No,Increase,Five,Very Satisfied,Four,Average,Europe
06/01/2025 12:49,Yes,60+,Prefer not to say,Business Analyst,Technology ,4-6 years,On-site,50+,0-9,One,Medium,Burnout,No,Increase,Three,Dissatisfied,Three,Good,Asia
30/01/2025 23:10,Yes,40 - 49,Non-Binary,Lecturing,NGO,Less than 1 year,Remote,50+,20-29,One,High,Anxiety,No,Increase,Three,Satisfied,Two,Average,Africa
15/01/2025 20:33,Yes,60+,Prefer not to say,Virtual Assistant ,Manufacturing,4-6 years,On-site,40-49,Oct-19,Four,Low,Burnout,Yes,Decrease,One,Neutral,Two,Average,South America
09/02/2025 11:32,Yes,40 - 49,Prefer not to say,Communicator,Oil & Gas,4-6 years,Hybrid,20-29,Oct-19,Two,Low,Anxiety,Yes,Decrease,Four,Satisfied,Two,Excellent,North America
25/01/2025 08:58,Yes,60+,Male,Aluminum ,Retail,Less than 1 year,Remote,50+,Oct-19,Two,Medium,Burnout,No,Decrease,Five,Very Satisfied,Three,Good,Oceania
29/01/2025 20:44,Yes,50 - 59,Male,Devops Engineer ,Publishing ,7-10 years,Remote,20-29,0-9,Five,High,Burnout,Yes,Decrease,Four,Very Satisfied,One,Average,Oceania
10/02/2025 07:17,Yes,30 - 39,Prefer not to say,Secretary ,Oil & Gas,1-3 years,Remote,20-29,0-9,Four,High,None,No,No Change,One,Neutral,Four,Average,South America
30/01/2025 15:34,Yes,60+,Prefer not to say,Product Manager,Construction,7-10 years,Hybrid,30-39,20-29,Two,Low,Anxiety,No,No Change,Five,Satisfied,Three,Excellent,Africa
22/01/2025 15:05,Yes,50 - 59,Prefer not to say,Lifeskill Coach,Legal ,Less than 1 year,On-site,40-49,0-9,One,Medium,None,No,Decrease,Three,Satisfied,Two,Poor,North America
09/02/2025 07:06,Yes,60+,Non-Binary,Military Personnel ,Oil & Gas,4-6 years,Remote,50+,20-29,Four,Low,Burnout,No,Decrease,One,Dissatisfied,Two,Average,South America
09/02/2025 12:05,Yes,40 - 49,Prefer not to say,Data Scientist,Manufacturing,Less than 1 year,Hybrid,50+,30+,Two,Medium,None,No,Increase,Five,Very Satisfied,Four,Excellent,Asia
04/01/2025 01:09,Yes,60+,Prefer not to say,Consultant,Health,More than 10 years,On-site,20-29,30+,Three,Medium,Depression,No,Increase,Four,Dissatisfied,Four,Good,Oceania
03/02/2025 11:50,Yes,20 - 29,Prefer not to say,Medical Doctor,Technology ,More than 10 years,On-site,30-39,30+,One,Low,Anxiety,Yes,No Change,Two,Satisfied,Two,Excellent,South America
26/01/2025 02:02,Yes,40 - 49,Non-Binary,Materials Coordinator ,Service ,1-3 years,On-site,30-39,Oct-19,Two,Medium,Anxiety,No,No Change,Two,Satisfied,Two,Average,Europe
09/02/2025 20:02,Yes,20 - 29,Male,Accountant ,Self employed ,4-6 years,Remote,50+,0-9,One,High,Bipolar Disorder,Yes,Decrease,Three,Neutral,Four,Excellent,Oceania
01/01/2025 14:51,Yes,30 - 39,Female,Marketer,Software ,Less than 1 year,On-site,20-29,0-9,Four,High,Burnout,Yes,No Change,Four,Neutral,Three,Excellent,Africa
07/01/2025 11:17,Yes,30 - 39,Non-Binary,Accountant ,Construction,4-6 years,Hybrid,30-39,30+,One,High,None,No,Increase,Five,Satisfied,Four,Excellent,South America
04/02/2025 18:13,Yes,40 - 49,Prefer not to say,Healthcare Aide,Human Services,7-10 years,Remote,50+,0-9,One,Medium,None,Yes,No Change,Three,Dissatisfied,One,Poor,Europe
29/01/2025 11:41,Yes,30 - 39,Non-Binary,Financial Analyst,Oil & Gas,1-3 years,Remote,20-29,20-29,Five,High,Depression,No,Decrease,Four,Dissatisfied,One,Excellent,Europe
18/01/2025 09:40,Yes,40 - 49,Non-Binary,Teacher,Publishing ,Less than 1 year,Hybrid,20-29,30+,Two,Low,None,Yes,Decrease,Three,Satisfied,One,Good,Oceania
14/01/2025 23:38,Yes,50 - 59,Non-Binary,Teacher,Oil & Gas,1-3 years,On-site,50+,0-9,Three,Medium,None,Yes,Increase,Five,Dissatisfied,Two,Average,Asia
12/01/2025 11:10,Yes,50 - 59,Male,Customer Service ,Publishing ,More than 10 years,Remote,20-29,20-29,Three,Low,None,No,Increase,Four,Dissatisfied,Four,Excellent,South America
03/01/2025 15:53,Yes,60+,Female,HR,Security ,More than 10 years,On-site,20-29,20-29,One,Medium,None,Yes,No Change,Two,Very Satisfied,Four,Average,Africa
16/01/2025 13:21,Yes,30 - 39,Male,Military Personnel ,Technology ,More than 10 years,Remote,50+,30+,Four,Medium,Bipolar Disorder,No,No Change,One,Neutral,Four,Poor,Africa
05/02/2025 03:32,Yes,20 - 29,Prefer not to say,Marketer,Oil & Gas,More than 10 years,On-site,20-29,30+,Four,Low,Bipolar Disorder,No,Increase,Three,Dissatisfied,Four,Good,Europe
17/01/2025 21:57,Yes,30 - 39,Female,Technical Writing ,Manufacturing,7-10 years,Hybrid,20-29,Oct-19,One,Medium,Bipolar Disorder,Yes,Decrease,Two,Very Satisfied,One,Excellent,Oceania
08/01/2025 09:56,Yes,50 - 59,Female,Executive Assistant ,Oil & Gas,7-10 years,On-site,50+,30+,Four,High,Burnout,Yes,No Change,Four,Neutral,Two,Poor,Asia
30/01/2025 04:41,Yes,20 - 29,Female,HR,NGO,7-10 years,Hybrid,30-39,Oct-19,One,Low,None,Yes,No Change,Four,Dissatisfied,Four,Poor,Oceania
09/02/2025 17:54,Yes,50 - 59,Prefer not to say,Virtual Assistant ,Oil & Gas,More than 10 years,Remote,20-29,Oct-19,Five,High,None,No,Increase,One,Neutral,Three,Excellent,North America
09/01/2025 17:53,Yes,20 - 29,Non-Binary,IT Support,Technology ,1-3 years,On-site,50+,0-9,Three,Low,None,No,Decrease,Two,Dissatisfied,Three,Excellent,Asia
08/02/2025 08:16,Yes,30 - 39,Prefer not to say,Customer Service ,Oil & Gas,4-6 years,On-site,40-49,0-9,Five,High,None,Yes,Decrease,One,Dissatisfied,Two,Good,Europe
12/01/2025 02:07,Yes,60+,Female,Financial Analyst,Human Services,More than 10 years,On-site,40-49,20-29,One,Medium,Burnout,No,Decrease,Four,Satisfied,Four,Good,Oceania
02/01/2025 23:18,Yes,50 - 59,Female,Financial Analyst,Legal ,1-3 years,Remote,20-29,20-29,Two,Low,Burnout,Yes,Decrease,Five,Dissatisfied,One,Good,Oceania
01/01/2025 07:56,Yes,60+,Male,Administrator,Manufacturing,4-6 years,Hybrid,20-29,30+,Three,Low,Bipolar Disorder,No,Increase,Three,Very Satisfied,Five,Average,Africa
27/01/2025 05:40,Yes,50 - 59,Non-Binary,CEO,IT,Less than 1 year,Remote,30-39,20-29,One,High,None,Yes,No Change,Three,Neutral,Five,Excellent,Asia
25/01/2025 00:48,Yes,50 - 59,Non-Binary,Aluminum ,Oil & Gas,4-6 years,Hybrid,20-29,Oct-19,Five,High,Depression,No,No Change,Five,Dissatisfied,Five,Good,South America
22/01/2025 15:24,Yes,30 - 39,Non-Binary,Marine Planner ,Health,7-10 years,On-site,20-29,Oct-19,Two,Medium,Anxiety,Yes,Decrease,Five,Very Satisfied,Two,Excellent,Oceania
04/01/2025 22:30,Yes,50 - 59,Female,Accountant ,Oil & Gas,7-10 years,On-site,20-29,30+,Two,High,Depression,Yes,Increase,Two,Neutral,Two,Good,Africa
10/01/2025 12:54,Yes,60+,Female,Financial Analyst,Health,1-3 years,On-site,30-39,20-29,Two,Medium,None,No,Decrease,Four,Very Satisfied,Five,Poor,South America
30/01/2025 01:00,Yes,30 - 39,Prefer not to say,Product Owner ,Oil & Gas,4-6 years,Remote,20-29,0-9,Two,Low,Bipolar Disorder,Yes,No Change,Three,Very Satisfied,Three,Average,South America
29/01/2025 21:07,Yes,60+,Female,Technical Manager,Service ,Less than 1 year,Hybrid,20-29,30+,Two,High,Burnout,Yes,No Change,One,Dissatisfied,Three,Excellent,South America
02/02/2025 09:37,Yes,30 - 39,Prefer not to say,Virtual Assistant ,Retail,More than 10 years,Remote,30-39,30+,Five,Low,None,Yes,Decrease,One,Neutral,Three,Poor,South America
08/01/2025 15:01,Yes,50 - 59,Male,Banking ,NGO,1-3 years,On-site,30-39,20-29,Five,Medium,Bipolar Disorder,No,Decrease,Four,Very Satisfied,Four,Excellent,Africa
12/01/2025 18:38,Yes,20 - 29,Non-Binary,Administrator,Finance,1-3 years,Remote,20-29,0-9,Five,Low,Bipolar Disorder,Yes,Decrease,Four,Very Satisfied,Two,Average,Asia
12/01/2025 07:56,Yes,30 - 39,Prefer not to say,Writer,Hotel Operations ,Less than 1 year,On-site,20-29,Oct-19,Three,Medium,Bipolar Disorder,Yes,No Change,Two,Satisfied,Five,Average,Oceania
20/01/2025 02:50,Yes,50 - 59,Female,Designer,Legal ,4-6 years,On-site,50+,0-9,Two,Medium,Anxiety,Yes,Decrease,One,Dissatisfied,One,Good,Asia
16/01/2025 06:21,Yes,60+,Prefer not to say,Process Engineer ,Human Services,7-10 years,On-site,50+,0-9,One,High,Anxiety,Yes,No Change,One,Neutral,Five,Average,Europe
30/01/2025 13:53,Yes,40 - 49,Female,HSE Officer ,Finance,7-10 years,On-site,50+,0-9,Three,Medium,Burnout,Yes,Increase,One,Neutral,Two,Average,North America
04/02/2025 13:12,Yes,60+,Prefer not to say,Medical Doctor,Technology ,7-10 years,On-site,30-39,0-9,Two,High,Burnout,Yes,No Change,Two,Very Satisfied,Four,Good,South America
28/01/2025 03:11,Yes,40 - 49,Non-Binary,Production Engineer ,Supply Chain ,1-3 years,Remote,40-49,0-9,Four,Low,None,No,Increase,Three,Satisfied,One,Average,South America
12/02/2025 13:49,Yes,20 - 29,Male,Military Personnel ,IT,1-3 years,Hybrid,50+,Oct-19,Three,Low,Bipolar Disorder,Yes,No Change,Three,Satisfied,One,Excellent,Europe
24/01/2025 10:13,Yes,60+,Prefer not to say,Process Engineer ,NGO,7-10 years,On-site,40-49,0-9,Three,High,Depression,Yes,Decrease,Five,Satisfied,Four,Average,South America
11/02/2025 17:42,Yes,40 - 49,Male,Lecturing,Education,1-3 years,Hybrid,40-49,Oct-19,Two,Low,Bipolar Disorder,No,Increase,Two,Satisfied,Two,Excellent,South America
14/02/2025 02:41,Yes,20 - 29,Male,Hospitality ,Health,Less than 1 year,Remote,20-29,0-9,Five,Medium,Burnout,No,Decrease,Four,Satisfied,Three,Good,South America
